sal_avg_lc2vs0_iate,age
-26706.15665793055,30.0
-26203.56757693054,30.0
-29278.241244851273,45.0
-39391.10426416049,36.0
-39500.9541134297,41.0
-24764.47320574512,37.0
-26393.54367167317,33.0
-24708.75392754618,46.0
-15960.832021040354,49.0
-18461.496897762438,50.0
-19263.48495875371,32.0
-36708.47701861403,35.0
-26321.166082010466,31.0
-25318.998303019922,44.0
-38295.32292699147,33.0
-18808.253968902845,47.0
-18649.419249393224,31.0
-23255.851867485682,47.0
-37676.22331503729,41.0
-39915.84765573304,34.0
-40972.806390334124,42.0
-20809.62711564327,45.0
-33501.058422117276,35.0
-21957.923944653438,33.0
-25531.001631131585,39.0
-18559.557897065588,42.0
-22534.333486653624,32.0
-23865.89843360806,44.0
-21333.72167431457,31.0
-22518.341958600256,44.0
-29561.110412496655,32.0
-22121.49575358148,37.0
-19962.33002440291,31.0
-24975.782669262506,43.0
-29770.06107200046,39.0
-39377.186273463194,48.0
-28208.59048554344,35.0
-27212.961561675016,49.0
-32205.5182077712,46.0
-40936.66313083033,50.0
-30609.948298356976,40.0
-27698.28551838374,33.0
-42718.46292091184,37.0
-18751.345616443643,36.0
-34732.50344470034,48.0
-18501.294972918848,39.0
-18165.9262665135,33.0
-37227.92831221546,44.0
-38153.858252037535,38.0
-20785.91832349647,43.0
-36549.220714529336,32.0
-37574.96302309602,34.0
-32873.31387193691,33.0
-36625.2291479172,43.0
-18951.446232022972,47.0
-41007.72818836305,35.0
-25794.04087899904,46.0
-31116.48685108959,37.0
-26227.8413672394,48.0
-19024.14649255932,37.0
-30516.591860104436,42.0
-32162.45983182329,39.0
-43820.54591154262,34.0
-22123.92404478898,35.0
-29463.340951426115,32.0
-36602.26515336511,40.0
-38170.603741793355,43.0
-23042.454055040747,37.0
-38237.06556081749,44.0
-26421.708095931193,40.0
-33365.18351803435,47.0
-22779.95984672261,43.0
-32559.605822881178,49.0
-24402.5497803119,40.0
-30045.424992254208,50.0
-30897.684257358516,32.0
-22920.955203869285,37.0
-22214.033939021298,34.0
-30807.676781627753,45.0
-20055.435801921078,40.0
-19315.000082406565,44.0
-39692.42210194134,43.0
-31099.20141904854,50.0
-20630.55608560262,34.0
-36574.08477419347,39.0
-37968.46136517363,38.0
-30572.336253361893,36.0
-27182.020528505913,43.0
-29454.697728624215,44.0
-30340.798283016884,39.0
-28024.880749116848,32.0
-24470.52740258583,44.0
-35994.22646384441,38.0
-26557.87368782494,39.0
-32370.275172349342,47.0
-22866.035259504235,37.0
-23341.858330409945,49.0
-40725.557214440494,48.0
-25571.21195126924,34.0
-16741.00019962033,42.0
-33879.89461777255,49.0
-20551.82314667411,32.0
-23559.99172650735,41.0
-31332.402699830793,40.0
-34572.8759374995,32.0
-41937.805869653486,34.0
-34541.076066964684,49.0
-21909.319951113466,50.0
-23304.378175617483,43.0
-35691.90936135823,37.0
-26048.734697401,46.0
-27980.71221318941,49.0
-27815.498751835625,47.0
-39686.57688745149,38.0
-24461.405496965468,49.0
-34113.31996107551,41.0
-39369.245512310685,47.0
-19591.533881658255,36.0
-34216.62939225018,36.0
-22827.49266669837,39.0
