sal_avg_lc2vs0_iate,school
-26706.156657930547,10.0
-26203.56757693054,10.0
-29278.241244851277,12.0
-39391.10426416049,10.0
-39500.9541134297,10.0
-24764.47320574512,9.0
-26393.54367167318,12.0
-24708.75392754618,12.0
-15960.832021040356,10.0
-18461.496897762438,8.0
-19263.48495875371,9.0
-36708.47701861403,12.0
-26321.166082010466,8.0
-25318.998303019926,10.0
-38295.32292699146,10.0
-18808.253968902845,10.0
-18649.419249393228,10.0
-23255.851867485682,10.0
-37676.22331503729,12.0
-39915.84765573304,10.0
-40972.806390334124,10.0
-20809.62711564327,9.0
-33501.058422117276,10.0
-21957.923944653434,10.0
-25531.00163113158,9.0
-18559.55789706559,10.0
-22534.333486653624,9.0
-23865.89843360806,12.0
-21333.72167431457,10.0
-22518.34195860026,8.0
-29561.11041249666,10.0
-22121.495753581483,12.0
-19962.330024402912,8.0
-24975.782669262506,9.0
-29770.061072000462,9.0
-39377.1862734632,10.0
-28208.590485543442,9.0
-27212.961561675016,12.0
-32205.5182077712,10.0
-40936.663130830326,10.0
-30609.948298356976,10.0
-27698.28551838374,10.0
-42718.462920911836,12.0
-18751.345616443643,8.0
-34732.50344470034,12.0
-18501.294972918848,8.0
-18165.926266513507,10.0
-37227.92831221546,12.0
-38153.85825203754,10.0
-20785.918323496473,9.0
-36549.220714529336,12.0
-37574.96302309602,12.0
-32873.31387193691,12.0
-36625.2291479172,12.0
-18951.446232022976,10.0
-41007.72818836304,10.0
-25794.04087899904,9.0
-31116.48685108959,10.0
-26227.8413672394,8.0
-19024.146492559325,9.0
-30516.591860104436,10.0
-32162.45983182329,10.0
-43820.54591154262,12.0
-22123.924044788975,10.0
-29463.340951426115,9.0
-36602.2651533651,12.0
-38170.603741793355,10.0
-23042.454055040755,8.0
-38237.065560817486,12.0
-26421.708095931193,9.0
-33365.18351803435,10.0
-22779.95984672261,10.0
-32559.60582288118,12.0
-24402.549780311896,10.0
-30045.424992254204,9.0
-30897.684257358516,12.0
-22920.955203869285,9.0
-22214.033939021298,10.0
-30807.676781627753,9.0
-20055.43580192108,12.0
-19315.000082406565,9.0
-39692.42210194134,10.0
-31099.201419048542,10.0
-20630.55608560262,9.0
-36574.08477419347,10.0
-37968.46136517363,10.0
-30572.336253361893,12.0
-27182.020528505916,12.0
-29454.697728624215,9.0
-30340.798283016884,10.0
-28024.880749116848,12.0
-24470.527402585827,10.0
-35994.2264638444,12.0
-26557.87368782494,10.0
-32370.275172349346,12.0
-22866.035259504235,9.0
-23341.85833040995,9.0
-40725.55721444049,12.0
-25571.211951269244,9.0
-16741.00019962033,10.0
-33879.894617772545,10.0
-20551.823146674105,10.0
-23559.99172650735,10.0
-31332.402699830796,12.0
-34572.875937499506,10.0
-41937.805869653486,12.0
-34541.07606696469,10.0
-21909.319951113466,9.0
-23304.378175617487,8.0
-35691.90936135822,12.0
-26048.734697400992,9.0
-27980.71221318941,12.0
-27815.498751835625,9.0
-39686.57688745149,10.0
-24461.405496965468,9.0
-34113.31996107551,10.0
-39369.24551231069,10.0
-19591.53388165826,8.0
-34216.62939225017,10.0
-22827.49266669837,12.0
