sal_avg_lc2vs0_iate,school
-26706.15665793055,10.0
-26203.56757693054,10.0
-29278.241244851273,12.0
-39391.10426416049,10.0
-39500.9541134297,10.0
-24764.47320574512,9.0
-26393.54367167317,12.0
-24708.75392754618,12.0
-15960.832021040354,10.0
-18461.496897762438,8.0
-19263.48495875371,9.0
-36708.47701861403,12.0
-26321.166082010466,8.0
-25318.998303019922,10.0
-38295.32292699147,10.0
-18808.253968902845,10.0
-18649.419249393224,10.0
-23255.851867485682,10.0
-37676.22331503729,12.0
-39915.84765573304,10.0
-40972.806390334124,10.0
-20809.62711564327,9.0
-33501.058422117276,10.0
-21957.923944653438,10.0
-25531.001631131585,9.0
-18559.557897065588,10.0
-22534.333486653624,9.0
-23865.89843360806,12.0
-21333.72167431457,10.0
-22518.341958600256,8.0
-29561.110412496655,10.0
-22121.49575358148,12.0
-19962.33002440291,8.0
-24975.782669262506,9.0
-29770.06107200046,9.0
-39377.186273463194,10.0
-28208.59048554344,9.0
-27212.961561675016,12.0
-32205.5182077712,10.0
-40936.66313083033,10.0
-30609.948298356976,10.0
-27698.28551838374,10.0
-42718.46292091184,12.0
-18751.345616443643,8.0
-34732.50344470034,12.0
-18501.294972918848,8.0
-18165.9262665135,10.0
-37227.92831221546,12.0
-38153.858252037535,10.0
-20785.91832349647,9.0
-36549.220714529336,12.0
-37574.96302309602,12.0
-32873.31387193691,12.0
-36625.2291479172,12.0
-18951.446232022972,10.0
-41007.72818836305,10.0
-25794.04087899904,9.0
-31116.48685108959,10.0
-26227.8413672394,8.0
-19024.14649255932,9.0
-30516.591860104436,10.0
-32162.45983182329,10.0
-43820.54591154262,12.0
-22123.92404478898,10.0
-29463.340951426115,9.0
-36602.26515336511,12.0
-38170.603741793355,10.0
-23042.454055040747,8.0
-38237.06556081749,12.0
-26421.708095931193,9.0
-33365.18351803435,10.0
-22779.95984672261,10.0
-32559.605822881178,12.0
-24402.5497803119,10.0
-30045.424992254208,9.0
-30897.684257358516,12.0
-22920.955203869285,9.0
-22214.033939021298,10.0
-30807.676781627753,9.0
-20055.435801921078,12.0
-19315.000082406565,9.0
-39692.42210194134,10.0
-31099.20141904854,10.0
-20630.55608560262,9.0
-36574.08477419347,10.0
-37968.46136517363,10.0
-30572.336253361893,12.0
-27182.020528505913,12.0
-29454.697728624215,9.0
-30340.798283016884,10.0
-28024.880749116848,12.0
-24470.52740258583,10.0
-35994.22646384441,12.0
-26557.87368782494,10.0
-32370.275172349342,12.0
-22866.035259504235,9.0
-23341.858330409945,9.0
-40725.557214440494,12.0
-25571.21195126924,9.0
-16741.00019962033,10.0
-33879.89461777255,10.0
-20551.82314667411,10.0
-23559.99172650735,10.0
-31332.402699830793,12.0
-34572.8759374995,10.0
-41937.805869653486,12.0
-34541.076066964684,10.0
-21909.319951113466,9.0
-23304.378175617483,8.0
-35691.90936135823,12.0
-26048.734697401,9.0
-27980.71221318941,12.0
-27815.498751835625,9.0
-39686.57688745149,10.0
-24461.405496965468,9.0
-34113.31996107551,10.0
-39369.245512310685,10.0
-19591.533881658255,8.0
-34216.62939225018,10.0
-22827.49266669837,12.0
